"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"gtmpiwq  ","P",01/02/2002 4:00,1,1,"",13.5,<4> ,44.3,<4> ,28.6,<4> ,94.3,<4> ,8.2,<4> ,2.21,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,11,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 4:30,1,1,"",13.4,<4> ,43.99,<4> ,28.4,<4> ,94.0,<4> ,8.2,<4> ,2.0,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,9,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 5:00,1,1,"",13.4,<4> ,43.71,<4> ,28.2,<4> ,93.7,<4> ,8.2,<4> ,1.85,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,8,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 5:30,1,1,"",13.3,<4> ,43.48,<4> ,28.0,<4> ,93.3,<4> ,8.2,<4> ,1.8,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,7,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 6:00,1,1,"",13.3,<4> ,43.6,<4> ,28.1,<4> ,91.5,<4> ,8.0,<4> ,1.95,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,7,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 6:30,1,1,"",13.4,<4> ,44.09,<4> ,28.5,<4> ,92.8,<4> ,8.1,<4> ,2.15,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,9,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 7:00,1,1,"",13.4,<4> ,44.48,<4> ,28.7,<4> ,93.4,<4> ,8.2,<4> ,2.35,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,8,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 7:30,1,1,"",13.4,<4> ,44.99,<4> ,29.1,<4> ,92.9,<4> ,8.1,<4> ,2.53,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,12,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 8:00,1,1,"",13.5,<4> ,45.48,<4> ,29.4,<4> ,92.7,<4> ,8.1,<4> ,2.7,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,11,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 8:30,1,1,"",13.6,<4> ,45.76,<4> ,29.7,<4> ,93.2,<4> ,8.1,<4> ,2.87,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,13,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 9:00,1,1,"",13.7,<4> ,46.21,<4> ,30.0,<4> ,93.1,<4> ,8.0,<4> ,3.02,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,12,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 9:30,1,1,"",13.8,<4> ,46.87,<4> ,30.5,<4> ,94.3,<4> ,8.1,<4> ,3.18,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,8,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 10:00,1,1,"",13.9,<4> ,47.34,<4> ,30.8,<4> ,94.0,<4> ,8.0,<4> ,3.32,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,9,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 10:30,1,1,"",14.0,<4> ,47.92,<4> ,31.2,<4> ,94.3,<4> ,8.0,<4> ,3.44,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,10,<4> ,"",<-1> ,
