"station","date","atemp_nValid","atemp_min","atemp_median","atemp_max","atemp_mean","atemp_sd","atemp_iqr","rh_nValid","rh_min","rh_median","rh_max","rh_mean","rh_sd","rh_iqr","bp_nValid","bp_min","bp_median","bp_max","bp_mean","bp_sd","bp_iqr","wspd_nValid","wspd_min","wspd_median","wspd_max","wspd_mean","wspd_sd","wspd_iqr","maxwspd_nValid","maxwspd_min","maxwspd_median","maxwspd_max","maxwspd_mean","maxwspd_sd","maxwspd_iqr","wdir_nValid","wdir_min","wdir_median","wdir_max","wdir_mean","wdir_sd","wdir_iqr","totpar_nValid","totpar_total","totprcp_nValid","totprcp_total"
"pdbpfmet",2001-02-26,96,-1.4,3.7,7.8,3.44583333333333,3.10540841170832,5.975,96,64,80,97,81.7708333333333,8.87869023847984,14.25,96,1028,1029,1031,1029.16666666667,0.902238930505273,1,96,0.2,1.6,7.1,2.53854166666667,2.14212731410263,4.025,0,NA,NA,NA,NA,NA,NA,96,1,304,355,211.125,141.605920928841,279.75,96,25655.4,96,0
"pdbpfmet",2001-02-27,96,-1.3,2.8,9,3.56458333333333,3.20899981685282,5.525,96,59,78,97,78.9270833333333,10.92774815891,17,96,1020,1027.5,1030,1026.28125,3.13453807559717,6,96,0.2,1.3,5.9,1.68125,1.4824810285464,2.8,0,NA,NA,NA,NA,NA,NA,96,0,133,355,171.927083333333,130.854780480353,274.5,96,27067.5,96,0
"pdbpfmet",2001-02-28,96,-1.7,2.9,11.7,3.73958333333333,4.33734042125178,7.6,96,46,85,98,81.21875,14.9026335539094,28,96,1015,1017,1020,1017.14583333333,1.13303659686021,2,96,0.2,1.5,5.3,1.71979166666667,1.2858435520509,1.775,0,NA,NA,NA,NA,NA,NA,96,42,171,321,173.697916666667,56.7487759741248,72.25,96,19690.6,96,0
"pdbpfmet",2001-03-01,96,0.6,4.6,8.2,4.7625,2.12732844567769,3.3,96,53,83,96,81.4479166666667,9.21082862912386,12.25,96,1000,1006,1015,1006.53125,4.18255304807961,5.25,96,0.2,2.5,12.5,4.26770833333333,3.77142985007478,6.725,0,NA,NA,NA,NA,NA,NA,96,14,165,333,171.958333333333,50.9658124146738,40,96,3366,0,NA
"pdbpfmet",2001-03-02,96,2.2,4.35,8.7,4.91145833333333,1.80833565769112,2.9,96,63,87,96,84.625,9.33161011661016,14.25,96,1007,1013,1017,1012.42708333333,2.61873730788701,4,96,0.5,2.85,7.6,3.09479166666667,1.51944378962322,1.85,0,NA,NA,NA,NA,NA,NA,96,80,169,333,168.510416666667,37.219687713746,37.25,96,19921.3,0,NA
"pdbpfmet",2001-03-03,96,1.4,3.8,8.2,4.796875,2.12728901483357,3.925,96,53,77,92,75.6666666666667,11.8682829571458,22,96,1014,1016,1018,1015.9375,1.58819659395575,3,96,0.2,1.9,4.8,1.96458333333333,1.02351089950401,1.225,0,NA,NA,NA,NA,NA,NA,96,0,127,352,135.302083333333,97.7430702663249,107.75,96,20752.7,0,NA
"pdbpfmet",2001-03-04,96,2,6.95,8.6,5.50416666666667,2.22374348514376,4.3,96,62,74,85,73.8854166666667,5.90961712477243,10,96,1008,1011.5,1015,1011.63541666667,2.2248349041844,5,96,0.9,4.75,10.1,4.984375,2.05960282962261,2.55,0,NA,NA,NA,NA,NA,NA,96,0,328,355,202.927083333333,151.059642789941,285.25,96,22150.2,0,NA
"pdbpfmet",2001-03-05,96,4.7,7.5,9.8,7.79166666666667,1.06550375204128,1.6,96,70,76,92,77.34375,4.84676370592302,6,96,1011,1019,1023,1018.22916666667,3.64902053669104,6,96,0.6,3.25,6.2,3.35104166666667,1.38404402057059,2.15,0,NA,NA,NA,NA,NA,NA,96,0,56,355,175.875,169.880530776314,345.25,96,20060.8,0,NA
"pdbpfmet",2001-03-06,96,4.1,7.25,10.6,7.365625,1.91035009880388,3.2,96,68,86,95,85.0104166666667,5.72252206390939,7.25,96,1021,1023,1024,1022.70833333333,1.35271008032154,3,96,0.6,2.6,6.9,3.225,1.71691277404655,2.825,0,NA,NA,NA,NA,NA,NA,96,0,32,355,153.208333333333,163.113064865524,333.25,96,30207.8,0,NA
"pdbpfmet",2001-03-07,96,2.4,8.4,11.5,7.85520833333333,2.4416073132119,4.225,96,69,82.5,98,83.8229166666667,9.2486070549105,18,96,1017,1020,1022,1019.03125,1.76785999088401,3,96,0.2,1.5,5.4,2.07708333333333,1.54596106485095,2.55,0,NA,NA,NA,NA,NA,NA,96,0,305,355,217.84375,140.31898458231,280,96,26849.4,0,NA
